File Path,Line Number,Function Call
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,42,transformed = grouped.transform(lambda x: x * x.sum())
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,55,.transform(lambda x: x - x.mean())
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,59,result = df.groupby(key).transform(lambda x: x - x.mean()).groupby(key).mean()
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,71,result = people.groupby(key).transform(demean).groupby(key).mean()
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,78,g.transform(lambda x: x - 1)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,82,"result = df.groupby(""a"").transform(max)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,96,result = grp.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,99,"result = grp.transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,112,"result = df.groupby(""grouping"").transform(""first"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,127,"result = df.groupby(""grouping"")[[""f"", ""i""]].transform(""first"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,133,"result = df.groupby(""g"").transform(""first"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,140,result = grouped.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,147,result = grouped.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,157,result = grouped.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,183,"result = df.groupby([0, 0, 1], axis=1).transform(transformation_func, *args)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,184,"expected = df.T.groupby([0, 0, 1]).transform(transformation_func, *args).T"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,210,"result = ts - grouped.transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,216,"result = ts - grouped.transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,223,"result = ts - grouped.transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,229,"result = ts - grouped.transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,238,"result = df.groupby(1).transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,247,"result = df.groupby(""A"")[""B""].transform(lambda x: x.rank(ascending=False))"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,258,"result = df.groupby(""B"").A.transform(lambda x: True)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,262,"result = df.groupby(""B"").A.transform(lambda x: True)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,275,"df.groupby(""A"")[""A""].transform(lambda x: x.max() - x.min() + base_time)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,281,"result = df.groupby(""A"")[""A""].transform(lambda x: x.max() - x.min())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,289,"result = df.groupby(""a"").b.transform("
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,298,"result = df.groupby(""a"").b.transform("
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,326,"result = df.groupby(""ID3"")[""DATETIME""].transform(lambda x: x.diff())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,329,"result = df[[""ID3"", ""DATETIME""]].groupby(""ID3"").transform(lambda x: x.diff())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,336,grouped.transform(lambda x: x * 2)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,337,grouped.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,347,expected = df.groupby(lambda x: x.month).transform(fillit)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,362,"test_op = lambda x: x.transform(""cumcount"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,365,"test_op = lambda x: x.transform(""fillna"", value=0)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,374,test_op = lambda x: x.transform(transformation_func)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,389,"result = df.groupby(""A"")[[""C"", ""D""]].transform(f)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,392,"expected = selection.groupby(df[""A""]).transform(f)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,413,"expected[""C""] = gbc.transform(np.mean)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,424,"expected[""D""] = grouped[""D""].transform(np.mean)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,427,"result = df.groupby(""A"").transform(np.mean)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,434,"result = df.groupby(""A"").transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,435,"expected = df.groupby(""A"").transform(np.mean)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,438,"result = df.groupby(""A"")[""C""].transform(""mean"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,439,"expected = df.groupby(""A"")[""C""].transform(np.mean)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,448,"result = df.groupby(""grouping"")[""d""].transform(""first"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,468,"df.groupby(""col1"").transform(sum)[""col2""],"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,469,"df.groupby(""col1"")[""col2""].transform(sum),"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,470,"df.groupby(""col1"").transform(nsum)[""col2""],"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,471,"df.groupby(""col1"")[""col2""].transform(nsum),"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,485,expected = g.transform(np.mean)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,486,result = g.transform(lambda x: np.mean(x))
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,507,"result = df.groupby(""A"").transform(lambda x: (x - x.mean()) / x.std())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,526,"result = df.groupby(""A"").transform(lambda x: (x - x.mean()) / x.std())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,537,"result = df.groupby(""A"").transform(lambda x: (x - x.mean()) / x.std())"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,548,"result = df.groupby(""A"").transform(lambda x: x * 2 / 2)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,556,"result = df.groupby(df.b)[""a""].transform(max)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,607,expected = data.groupby(labels).transform(targop)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,609,"tm.assert_series_equal(expected, data.groupby(labels).transform(op, *args))"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,660,"result = df.groupby(""key"")[""value""].transform(op, skipna=skipna)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,739,"tm.assert_frame_equal(expected, gb.transform(op, *args).sort_index(axis=1))"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,756,gb[c].transform(op)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,762,"tm.assert_series_equal(expected, gb[c].transform(op, *args))"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,790,"df.groupby(axis=1, level=1).transform(lambda z: z.div(z.sum(axis=1), axis=0))"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,821,"result = df.groupby(""b"")[cols].transform(agg_func)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,833,"result = df.groupby(""key"").transform(""ffill"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,836,"result = df.groupby(""key"")[""values""].transform(""ffill"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1006,"res = df.groupby(""key"")[""val""].transform(func)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1025,"result = df.groupby(""group"").transform(demean_rename)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1027,"result_single = df.groupby(""group"").value.transform(demean_rename)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1036,"result[""max_end_time""] = result.groupby(""id"").end_time.transform(func)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1055,"result = stocks.groupby(stocks[""week_id""])[""price""].transform(func)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1091,"g.transform(""some_arbitrary_name"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1096,"g.transform(""aggregate"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1101,"g.transform(""some_arbitrary_name"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1120,"pytest.mark.xfail(reason=""TODO: g.transform('ngroup') doesn't work"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1124,"pytest.mark.xfail(reason=""TODO: g.transform('size') doesn't work"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1138,"result = g.transform(func, *args)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1160,"result = df.groupby([""timezone""])[""time""].transform("
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1197,result = gb.transform(func)
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1216,"result = df.groupby(level=""A"").transform(lambda x: x.iloc[-1])"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1257,"result = df_with_categorical.groupby([""A"", ""C""], observed=observed).transform(""sum"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1258,"expected = df_without_categorical.groupby([""A"", ""C""]).transform(""sum"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1264,"result = df_with_categorical.groupby([""A"", ""C""], observed=observed)[""B""].transform("
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1267,"expected = df_without_categorical.groupby([""A"", ""C""])[""B""].transform(""sum"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_transform.py,1276,"result = df.groupby(""A"").transform(""rank"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,25,"data.groupby(""key"").transform(incorrect_function, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,28,"data.groupby(""key"")[""data""].transform(incorrect_function, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,41,"data.groupby(""key"").transform(incorrect_function, engine=""numba"", a=1)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,44,"data.groupby(""key"")[""data""].transform(incorrect_function, engine=""numba"", a=1)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,70,"result = grouped.transform(func, engine=""numba"", engine_kwargs=engine_kwargs)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,71,"expected = grouped.transform(lambda x: x + 1, engine=""cython"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,103,"result = grouped.transform(func_1, engine=""numba"", engine_kwargs=engine_kwargs)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,104,"expected = grouped.transform(lambda x: x + 1, engine=""cython"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,110,"result = grouped.transform(func_2, engine=""numba"", engine_kwargs=engine_kwargs)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,111,"expected = grouped.transform(lambda x: x * 5, engine=""cython"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,116,"result = grouped.transform(func_1, engine=""numba"", engine_kwargs=engine_kwargs)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,117,"expected = grouped.transform(lambda x: x + 1, engine=""cython"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,130,"expected = grouped.transform(func_1, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,132,"result = grouped.transform(func_1, engine=None)"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,146,"grouped.transform(agg_func, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,149,"grouped[1].transform(agg_func, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,160,"result = grouped_x.transform(sum_last, 1, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,164,"result = grouped_x.transform(sum_last, 2, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/groupby/transform/test_numba.py,176,"result = df.groupby(""group"").transform(f, engine=""numba"")"
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/pandas/tests/generic/test_finalize.py,764,"lambda x: x.transform(lambda y: y),"
/Users/cba/Desktop/github_datascience_code/download_code/lime-robot_dsb2019/code/predict.py,443,"optR.fit(predictions, groundtruth)"
/Users/cba/Desktop/github_datascience_code/download_code/lime-robot_dsb2019/code/validate.py,161,"optR.fit(total_predictions, total_groundtruth)"
/Users/cba/Desktop/github_datascience_code/download_code/lime-robot_dsb2019/code/validate.py,426,"optR.fit(predictions, groundtruth)"
/Users/cba/Desktop/github_datascience_code/download_code/lime-robot_dsb2019/code/bowl_utils.py,155,"optR.fit(predictions, groundtruth)"
/Users/cba/Desktop/github_datascience_code/download_code/lime-robot_dsb2019/code/train.py,440,"optR.fit(predictions, groundtruth)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/adapters/test_statsmodels.py,13,arima.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/adapters/test_statsmodels.py,25,result = arima.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/adapters/test_statsmodels.py,40,arima.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/adapters/test_statsmodels.py,63,result = arima.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_preprocessing.py,20,scaler.fit(data)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_preprocessing.py,60,unscaler.fit(data_range)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_feature_extraction.py,35,fe.fit(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_feature_extraction.py,52,fe.fit(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_feature_extraction.py,74,fe.fit(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/tests/custom/test_feature_extraction.py,102,ce.fit('some_X')
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/evaluation.py,82,"pipeline.fit(X_train, y_train, **context)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/evaluation.py,83,"predictions = pipeline.predict(X_test, **context)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/candidates/timeseries/cyclegan.py,227,z_ = self.encoder.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/candidates/timeseries/cyclegan.py,228,y_hat = self.generator.predict(z_)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/candidates/timeseries/cyclegan.py,229,critic = self.critic_x.predict(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/adapters/lightfm.py,23,"super(LightFM, self).fit(X, epochs=self.epochs, num_threads=self.num_threads)"
