File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/estimator_checks.py,481,parametrize_with_checks
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/estimator_checks.py,482,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/estimator_checks.py,483,DecisionTreeRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/multiclass.py,64,unique_labels
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/multiclass.py,133,is_multilabel
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/multiclass.py,241,type_of_target
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/graph.py,42,single_source_shortest_path_length
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,92,Bunch
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,504,resample
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,642,shuffle
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,736,gen_batches
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,789,gen_even_slices
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,852,_to_object_array
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,883,indices_to_mask
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,1006,is_scalar_nan
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/__init__.py,1049,_approximate_mode
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_mocking.py,98,CheckingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_mocking.py,103,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_mocking.py,112,check_array
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/setup.py,4,gen_from_templates
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/metaestimators.py,141,available_if
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,51,deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,52,check_classification_targets
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,53,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,259,ignore_warnings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,965,accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/_testing.py,1005,r2_score
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/extmath.py,608,weighted_mode
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/extmath.py,673,cartesian
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/validation.py,1070,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/validation.py,1071,has_fit_parameter
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/validation.py,1376,_check_psd_eigenvalues
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_deprecation.py,7,_is_deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_deprecation.py,8,deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_pprint.py,6,_EstimatorPrettyPrinter
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_pprint.py,7,LogisticRegressionCV
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_pprint.py,8,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_pprint.py,9,TransformerMixin
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_pprint.py,10,chi2
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_arrayfuncs.py,4,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_arrayfuncs.py,5,min_pos
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_weight_vector.py,3,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,11,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,17,check_random_state
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,18,_determine_key_type
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,19,deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,20,gen_batches
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,21,_get_column_indices
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,22,resample
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,23,safe_mask
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,24,column_or_1d
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,25,_safe_indexing
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,26,shuffle
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,27,gen_even_slices
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,28,_print_elapsed_time
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,29,get_chunk_n_rows
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,30,is_scalar_nan
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,31,_to_object_array
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,32,_approximate_mode
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,33,parse_version
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,34,MockDataFrame
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,35,SkipTest
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,712,register_parallel_backend
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_utils.py,717,joblib
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_metaestimators.py,4,if_delegate_has_method
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_metaestimators.py,5,available_if
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_seq_dataset.py,10,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_seq_dataset.py,17,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_seq_dataset.py,18,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_stats.py,5,_weighted_percentile
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,17,assert_no_warnings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,18,ignore_warnings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,19,SkipTest
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,20,assert_array_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,21,assert_allclose_dense_sparse
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,22,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,23,_convert_container
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,24,check_symmetric
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,25,check_X_y
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,26,deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,27,MockDataFrame
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,28,parse_version
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,29,_NotAnArray
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,30,_sparse_random_matrix
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,31,ARDRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,32,KNeighborsClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,33,RandomForestRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,34,SVR
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,35,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,36,_safe_indexing
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,37,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,56,_check_fit_params
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,57,BaseEstimator
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,60,PositiveSpectrumWarning
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_validation.py,62,TempMemmap
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_tags.py,3,BaseEstimator
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_tags.py,4,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_optimize.py,3,_newton_cg
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_optimize.py,6,assert_array_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_show_versions.py,1,_get_sys_info
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_show_versions.py,2,_get_deps_info
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_show_versions.py,3,show_versions
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_show_versions.py,4,ignore_warnings
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_shortest_path.py,6,single_source_shortest_path_length
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,5,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,6,_dot_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,7,_asum_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,8,_axpy_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,9,_nrm2_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,10,_copy_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,11,_scal_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,12,_rotg_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,13,_rot_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,14,_gemv_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,15,_ger_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,16,_gemm_memview
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,17,ColMajor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_cython_blas.py,18,NoTrans
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fast_dict.py,5,argmin
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_arpack.py,4,check_random_state
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_arpack.py,5,_init_arpack_v0
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_readonly_wrapper.py,5,_test_sum
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_readonly_wrapper.py,6,create_memmap_backed_data
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,4,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,5,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,7,compute_class_weight
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,8,compute_sample_weight
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,9,assert_array_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_class_weight.py,10,assert_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,13,ClassifierMixin
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,14,make_multilabel_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,15,deprecated
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,16,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,24,check_is_fitted
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,25,parse_version
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,26,RandomForestClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,27,SGDClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,28,GaussianMixture
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,29,MiniBatchKMeans
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,30,NMF
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,31,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,32,NuSVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,33,KNeighborsRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,34,check_array
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,35,all_estimators
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,36,SkipTestWarning
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,37,available_if
